month,property_type,duration,sales_volume,median_price,total_revenue
2015-10-01,O,L,375,170000.0,437148366.0
2015-10-01,S,F,23400,185600.0,5541494589.0
2015-10-01,S,L,1805,152000.0,305597868.0
2015-10-01,T,F,26459,172000.0,6099185366.0
2015-10-01,T,L,2457,117000.0,374994697.0
2015-11-01,D,F,20530,300872.5,7805749429.0
2015-11-01,D,L,1003,234995.0,259118587.0
2015-11-01,F,F,243,150000.0,48972961.0
2015-11-01,F,L,17832,195000.0,4923345982.0
2015-11-01,O,F,1201,347500.0,1716180804.0
2015-11-01,O,L,370,150000.0,641043123.0
2015-11-01,S,F,21321,187000.0,5104896487.0
2015-11-01,S,L,1666,150000.0,279131820.0
2015-11-01,T,F,23484,171500.0,5453470181.0
2015-11-01,T,L,2198,117500.0,345239284.0
2015-12-01,D,F,21495,300000.0,7937201270.0
2015-12-01,D,L,1233,230000.0,321228668.0
2015-12-01,F,F,322,157750.0,60513557.0
2015-12-01,F,L,19195,195000.0,5631212082.0
2015-12-01,O,F,1425,450000.0,3106782785.0
2015-12-01,O,L,510,176500.0,1111070666.0
2015-12-01,S,F,21859,188950.0,5184324141.0
2015-12-01,S,L,1896,157000.0,336353239.0
2015-12-01,T,F,24719,172000.0,5707892818.0
2015-12-01,T,L,2337,120000.0,397827634.0
2016-01-01,D,F,14558,306000.0,5634846391.0
2016-01-01,D,L,696,232995.0,181797084.0
2016-01-01,F,F,187,152500.0,38203012.0
2016-01-01,F,L,14498,199995.0,4197535040.0
2016-01-01,O,F,1046,395000.0,1933071473.0
2016-01-01,O,L,332,164000.0,430096030.0
2016-01-01,S,F,16030,189500.0,3938719223.0
2016-01-01,S,L,1148,152250.0,195177034.0
2016-01-01,T,F,18445,172500.0,4509751709.0
2016-01-01,T,L,1628,115000.0,294121736.0
2016-02-01,D,F,15865,300000.0,6004129115.0
2016-02-01,D,L,774,235000.0,207850430.0
2016-02-01,F,F,211,150000.0,37198574.0
2016-02-01,F,L,16135,195000.0,4480240826.0
2016-02-01,O,F,1037,345000.0,1316187411.0
2016-02-01,O,L,356,133667.5,330287304.0
2016-02-01,S,F,17309,188500.0,4117217395.0
2016-02-01,S,L,1350,153000.0,234984548.0
2016-02-01,T,F,20177,170000.0,4717411498.0
2016-02-01,T,L,1886,110500.0,278117555.0
2016-03-01,D,F,26753,312000.0,10833009777.0
2016-03-01,D,L,1380,240000.0,384164237.0
2016-03-01,F,F,523,152500.0,111237676.0
2016-03-01,F,L,37973,194995.0,11030413405.0
2016-03-01,O,F,1780,312500.0,2030878203.0
2016-03-01,O,L,674,129000.0,565190320.0
2016-03-01,S,F,28441,189950.0,7129368548.0
2016-03-01,S,L,2188,151025.0,386169460.0
2016-03-01,T,F,39118,168000.0,9431801619.0
2016-03-01,T,L,3580,111000.0,644052620.0
2016-04-01,D,F,13379,295000.0,4864740188.0
2016-04-01,D,L,803,245000.0,218386558.0
2016-04-01,F,F,179,152500.0,34867716.0
2016-04-01,F,L,10832,200000.0,3212938427.0
2016-04-01,O,F,1264,335000.0,1537183076.0
2016-04-01,O,L,482,149500.0,306717041.0
2016-04-01,S,F,14376,185000.0,3333075337.0
2016-04-01,S,L,1194,157000.0,202621080.0
2016-04-01,T,F,15356,170000.0,3413672991.0
2016-04-01,T,L,1533,120000.0,217016001.0
2016-05-01,D,F,15234,300000.0,5525712671.0
2016-05-01,D,L,870,240000.0,234111426.0
2016-05-01,F,F,203,150000.0,38233216.0
2016-05-01,F,L,12702,203897.5,3693185006.0
2016-05-01,O,F,1484,352750.0,1741554643.0
2016-05-01,O,L,548,147499.5,515660758.0
2016-05-01,S,F,16542,189000.0,3881044305.0
2016-05-01,S,L,1357,157000.0,245658383.0
2016-05-01,T,F,17635,175000.0,4064460386.0
2016-05-01,T,L,1671,119000.0,244249808.0
2016-06-01,D,F,19462,313000.0,7423160015.0
2016-06-01,D,L,1240,239972.5,326200889.0
2016-06-01,F,F,224,155750.0,47378431.0
2016-06-01,F,L,16019,210000.0,4734405627.0
2016-06-01,O,F,2004,286141.5,2347910137.0
2016-06-01,O,L,801,117000.0,715175392.0
2016-06-01,S,F,19911,195000.0,4847515092.0
2016-06-01,S,L,1800,160000.0,325718543.0
2016-06-01,T,F,21089,177500.0,4919270524.0
2016-06-01,T,L,2198,128050.0,356027748.0
2016-07-01,D,F,19925,315000.0,7778298315.0
2016-07-01,D,L,1030,243100.0,288192472.0
2016-07-01,F,F,262,152500.0,63605024.0
2016-07-01,F,L,16452,205244.0,4637243280.0
2016-07-01,O,F,2045,270000.0,2128834298.0
2016-07-01,O,L,797,75000.0,391093943.0
2016-07-01,S,F,21403,193000.0,5258451939.0
2016-07-01,S,L,1667,155000.0,296080595.0
2016-07-01,T,F,22433,180000.0,5409334671.0
2016-07-01,T,L,2173,118000.0,335315674.0
2016-08-01,D,F,20878,319995.0,8200433222.0
2016-08-01,D,L,1012,255000.0,287248153.0
2016-08-01,F,F,252,165000.0,62486951.0
2016-08-01,F,L,17466,200000.0,4651308061.0
2016-08-01,O,F,2199,270000.0,2025439161.0
2016-08-01,O,L,1307,87759.0,645651057.0
2016-08-01,S,F,21602,199950.0,5351180361.0
2016-08-01,S,L,1823,157950.0,329018188.0
2016-08-01,T,F,22986,182000.0,5532663913.0
2016-08-01,T,L,2160,120000.0,328662699.0
2016-09-01,D,F,19578,320000.0,7820883758.0
2016-09-01,D,L,1077,250000.0,300977904.0
2016-09-01,F,F,315,173495.0,72188087.0
2016-09-01,F,L,16132,198625.0,4541795276.0
2016-09-01,O,F,3730,285000.0,4469566139.0
2016-09-01,O,L,1907,79950.0,1004018368.0
2016-09-01,S,F,21315,195000.0,5242681623.0
2016-09-01,S,L,1727,155000.0,301403992.0
2016-09-01,T,F,21169,178000.0,5000948454.0
2016-09-01,T,L,2215,121500.0,356667479.0
2016-10-01,D,F,18117,318000.0,7105350971.0
2016-10-01,D,L,923,245000.0,259648965.0
2016-10-01,F,F,319,162500.0,77665699.0
2016-10-01,F,L,15360,210000.0,4524134072.0
2016-10-01,O,F,3994,256500.0,4076063833.0
2016-10-01,O,L,1465,92000.0,981672741.0
2016-10-01,S,F,19811,192000.0,4797071426.0
2016-10-01,S,L,1634,155000.0,284230198.0
2016-10-01,T,F,20079,175000.0,4626660294.0
2016-10-01,T,L,2090,115000.0,324772782.0
2016-11-01,D,F,18882,315000.0,7399936307.0
2016-11-01,D,L,1057,240000.0,289956041.0
2016-11-01,F,F,313,170000.0,76611385.0
2016-11-01,F,L,15964,204000.0,4569839588.0
2016-11-01,O,F,4187,265000.0,4606021077.0
2016-11-01,O,L,2011,51450.0,1288566387.0
2016-11-01,S,F,20620,194997.5,4992992109.0
2016-11-01,S,L,1738,155250.0,307227814.0
2016-11-01,T,F,20912,175000.0,4822685813.0
2016-11-01,T,L,2138,117000.0,363215436.0
2016-12-01,D,F,20389,318500.0,7934942318.0
2016-12-01,D,L,1283,244995.0,358741094.0
2016-12-01,F,F,353,165000.0,79458010.0
2016-12-01,F,L,17026,210000.0,5302889355.0
2016-12-01,O,F,4275,300000.0,5247140803.0
2016-12-01,O,L,1587,100000.0,1395400246.0
2016-12-01,S,F,21893,195000.0,5339998665.0
2016-12-01,S,L,1918,160000.0,348280979.0
2016-12-01,T,F,22196,178000.0,5355319395.0
2016-12-01,T,L,2517,120000.0,415382974.0
2017-01-01,D,F,13890,323000.0,5651910625.0
2017-01-01,D,L,671,245000.0,190070194.0
2017-01-01,F,F,245,175000.0,72455367.0
2017-01-01,F,L,12663,203000.0,3741760635.0
2017-01-01,O,F,3480,280000.0,3494382170.0
2017-01-01,O,L,1336,88297.5,870414316.0
2017-01-01,S,F,15682,199950.0,3941744204.0
2017-01-01,S,L,1260,155000.0,226101051.0
2017-01-01,T,F,16816,175000.0,4040304782.0
2017-01-01,T,L,1632,114100.0,263575800.0
2017-02-01,D,F,14164,320000.0,5647208393.0
2017-02-01,D,L,647,250000.0,187988207.0
2017-02-01,F,F,249,159995.0,50655778.0
2017-02-01,F,L,13360,202000.0,3872789369.0
2017-02-01,O,F,3210,280000.0,3228953061.0
2017-02-01,O,L,1118,116666.0,961745600.0
2017-02-01,S,F,16024,198000.0,3957670563.0
2017-02-01,S,L,1336,152500.0,230322231.0
2017-02-01,T,F,17172,175000.0,4046935735.0
2017-02-01,T,L,1698,115000.0,271550399.0
2017-03-01,D,F,16037,315000.0,6377619989.0
2017-03-01,D,L,796,240000.0,217887337.0
2017-03-01,F,F,332,163000.0,76930648.0
2017-03-01,F,L,14237,200000.0,4131695542.0
2017-03-01,O,F,4181,300000.0,4519859763.0
2017-03-01,O,L,1315,110000.0,1438579334.0
2017-03-01,S,F,19192,193625.0,4733191937.0
2017-03-01,S,L,1551,155000.0,284952653.0
2017-03-01,T,F,20460,170000.0,4775019520.0
2017-03-01,T,L,2084,112000.0,308574951.0
2017-04-01,D,F,13886,322500.0,5693868990.0
2017-04-01,D,L,584,239222.5,160759995.0
2017-04-01,F,F,268,162500.0,60469872.0
2017-04-01,F,L,10494,200000.0,3153196496.0
2017-04-01,O,F,2972,298497.5,3495923050.0
2017-04-01,O,L,839,125000.0,685344931.0
2017-04-01,S,F,15834,195000.0,3911573463.0
2017-04-01,S,L,1165,159950.0,209984695.0
2017-04-01,T,F,16840,172500.0,4080831681.0
2017-04-01,T,L,1555,110000.0,310100661.0
2017-05-01,D,F,13627,315000.0,5422601642.0
2017-05-01,D,L,572,230000.0,148039597.0
2017-05-01,F,F,258,170000.0,65545811.0
2017-05-01,F,L,9607,200000.0,2717782742.0
2017-05-01,O,F,2734,285000.0,3188300365.0
2017-05-01,O,L,756,105000.0,565442824.0
2017-05-01,S,F,16303,197000.0,4047839652.0
2017-05-01,S,L,1203,155000.0,223819987.0
2017-05-01,T,F,17216,175000.0,4009486510.0
2017-05-01,T,L,1646,110000.0,237494457.0
2017-06-01,D,F,6723,322500.0,2698039123.0
2017-06-01,D,L,215,235000.0,64310671.0
2017-06-01,F,F,115,172000.0,31640550.0
2017-06-01,F,L,4144,195000.0,1181759758.0
2017-06-01,O,F,1227,240000.0,784093488.0
2017-06-01,O,L,305,98000.0,192168394.0
2017-06-01,S,F,7809,200000.0,1992671641.0
2017-06-01,S,L,499,165000.0,93812688.0
2017-06-01,T,F,8138,176000.0,1988874243.0
2017-06-01,T,L,726,114000.0,114269058.0
