month,property_type,is_new_build,sales_volume,median_price,total_revenue
2011-03-01,F,1,1989,160000.0,411434161.0
2011-03-01,O,0,2,85500.0,171000.0
2011-03-01,S,0,12407,157000.0,2460267153.0
2011-03-01,S,1,901,164950.0,169024815.0
2011-03-01,T,0,13166,134000.0,2519404619.0
2011-03-01,T,1,1187,160000.0,213055213.0
2011-04-01,D,0,11027,250000.0,3791047476.0
2011-04-01,D,1,970,249950.0,291825945.0
2011-04-01,F,0,7485,162500.0,1801391890.0
2011-04-01,F,1,1773,164516.0,354369110.0
2011-04-01,O,0,3,50000.0,600100.0
2011-04-01,S,0,14012,160000.0,2770806222.0
2011-04-01,S,1,732,167375.0,143146332.0
2011-04-01,T,0,14272,140000.0,2853783952.0
2011-04-01,T,1,1044,165475.0,195669773.0
2011-05-01,D,0,10568,250000.0,3333558152.0
2011-05-01,D,1,872,239999.5,247663616.0
2011-05-01,F,0,7311,161000.0,1586147453.0
2011-05-01,F,1,1646,169972.5,344070793.0
2011-05-01,O,0,2,82263.5,164527.0
2011-05-01,S,0,13664,160000.0,2611025144.0
2011-05-01,S,1,764,174950.0,154582339.0
2011-05-01,T,0,13734,139950.0,2448494296.0
2011-05-01,T,1,988,163250.0,180550537.0
2011-06-01,D,0,11825,250000.0,3843658914.0
2011-06-01,D,1,1753,245000.0,486099988.0
2011-06-01,F,0,8301,165000.0,1896165267.0
2011-06-01,F,1,2765,160000.0,542872549.0
2011-06-01,O,0,9,129600.0,2673823.0
2011-06-01,S,0,15127,160000.0,2940938305.0
2011-06-01,S,1,1371,169995.0,264936351.0
2011-06-01,T,0,15229,140000.0,2787596461.0
2011-06-01,T,1,2001,160000.0,366088790.0
2011-07-01,D,0,14517,260000.0,4972969562.0
2011-07-01,D,1,892,249995.0,267375604.0
2011-07-01,F,0,9319,167000.0,2158498398.0
2011-07-01,F,1,1761,167057.0,367943631.0
2011-07-01,O,0,5,55000.0,278166.0
2011-07-01,S,0,17420,166000.0,3610135643.0
2011-07-01,S,1,712,174995.0,141662230.0
2011-07-01,T,0,17307,145000.0,3413155476.0
2011-07-01,T,1,1059,167500.0,208709853.0
2011-08-01,D,0,15372,269000.0,5331276272.0
2011-08-01,D,1,974,249950.0,292354805.0
2011-08-01,F,0,9481,167500.0,2206071171.0
2011-08-01,F,1,1697,164950.0,343935237.0
2011-08-01,O,0,5,249950.0,1111950.0
2011-08-01,S,0,18241,165000.0,3762297373.0
2011-08-01,S,1,734,166500.0,141247991.0
2011-08-01,T,0,17577,149000.0,3508668410.0
2011-08-01,T,1,988,168497.5,187133389.0
2011-09-01,D,0,14560,262000.0,5025685674.0
2011-09-01,D,1,1166,246003.0,334782271.0
2011-09-01,F,0,9498,165000.0,2187566503.0
2011-09-01,F,1,2041,157681.0,426116626.0
2011-09-01,O,0,6,243200.0,2061214.0
2011-09-01,S,0,17629,163000.0,3552679563.0
2011-09-01,S,1,939,166995.0,180513829.0
2011-09-01,T,0,17034,145000.0,3339390835.0
2011-09-01,T,1,1371,170952.0,270396611.0
2011-10-01,D,0,13373,250000.0,4455198789.0
2011-10-01,D,1,975,240000.0,277141650.0
2011-10-01,F,0,8788,162000.0,1922032080.0
2011-10-01,F,1,1739,160000.0,373598478.0
2011-10-01,O,0,7,150000.0,1076000.0
2011-10-01,O,1,1,661500.0,661500.0
2011-10-01,S,0,15996,162500.0,3151539552.0
2011-10-01,S,1,791,165000.0,149017907.0
2011-10-01,T,0,15802,140000.0,2946004298.0
2011-10-01,T,1,1108,169995.0,217718540.0
2011-11-01,D,0,13534,250000.0,4449205465.0
2011-11-01,D,1,1143,243995.0,332808832.0
2011-11-01,F,0,9042,160000.0,2000016766.0
2011-11-01,F,1,2095,165000.0,445165819.0
2011-11-01,O,0,6,297500.0,7541860.0
2011-11-01,S,0,16511,163000.0,3253602413.0
2011-11-01,S,1,947,165000.0,177753545.0
2011-11-01,T,0,16469,140000.0,3027713476.0
2011-11-01,T,1,1258,165995.0,236761422.0
2011-12-01,D,0,13402,250000.0,4305526208.0
2011-12-01,D,1,1914,242522.5,542734249.0
2011-12-01,F,0,9337,160000.0,2091481779.0
2011-12-01,F,1,2592,159972.5,498468312.0
2011-12-01,O,0,9,50000.0,864000.0
2011-12-01,S,0,16850,160000.0,3269321622.0
2011-12-01,S,1,1506,171075.0,290576696.0
2011-12-01,T,0,16674,140000.0,3047047086.0
2011-12-01,T,1,2049,170000.0,400943626.0
2012-01-01,D,0,9615,250000.0,3127466208.0
2012-01-01,D,1,617,249995.0,183103243.0
2012-01-01,F,0,7000,162500.0,1596415018.0
2012-01-01,F,1,1383,180000.0,316336265.0
2012-01-01,O,0,6,503000.0,3824895.0
2012-01-01,S,0,12078,162000.0,2426069025.0
2012-01-01,S,1,532,169997.0,103465225.0
2012-01-01,T,0,12411,141000.0,2376726654.0
2012-01-01,T,1,650,171375.0,130508873.0
2012-02-01,D,0,9408,250000.0,3046844789.0
2012-02-01,D,1,738,249950.0,214774359.0
2012-02-01,F,0,7285,160000.0,1605163833.0
2012-02-01,F,1,1492,180475.0,348565040.0
2012-02-01,O,0,4,19953.0,177906.0
2012-02-01,S,0,12110,164000.0,2412105428.0
2012-02-01,S,1,618,169995.0,121019730.0
2012-02-01,T,0,12834,142000.0,2414941494.0
2012-02-01,T,1,831,170000.0,171045540.0
2012-03-01,D,0,11766,245000.0,3654065416.0
2012-03-01,D,1,1500,242975.0,433958400.0
2012-03-01,F,0,9756,167000.0,2118834119.0
2012-03-01,F,1,2568,174972.5,527029434.0
2012-03-01,O,0,12,290207.0,51419030.0
2012-03-01,S,0,15905,161000.0,3120617372.0
2012-03-01,S,1,1327,169995.0,256727174.0
2012-03-01,T,0,17300,149000.0,3198992721.0
2012-03-01,T,1,1779,167996.0,347290352.0
2012-04-01,D,0,9638,250000.0,3204062815.0
2012-04-01,D,1,1020,250000.0,319418605.0
2012-04-01,F,0,6632,160000.0,1550589475.0
2012-04-01,F,1,1494,175000.0,347697846.0
2012-04-01,O,0,12,217500.0,8687273.0
2012-04-01,S,0,11205,158500.0,2206063658.0
2012-04-01,S,1,646,170000.0,131232222.0
2012-04-01,T,0,12206,136000.0,2409989841.0
2012-04-01,T,1,930,170000.0,193853986.0
2012-05-01,D,0,11787,250000.0,3855871099.0
2012-05-01,D,1,1196,249995.0,373721549.0
2012-05-01,F,0,7933,164000.0,1912460290.0
2012-05-01,F,1,1853,179995.0,449497958.0
2012-05-01,O,0,9,165000.0,9353093.0
2012-05-01,S,0,13829,162000.0,2769873148.0
2012-05-01,S,1,854,173347.5,173041652.0
2012-05-01,T,0,14288,141000.0,2765402097.0
2012-05-01,T,1,1271,176950.0,262950942.0
2012-06-01,D,0,12643,250000.0,4219835303.0
2012-06-01,D,1,2329,242500.0,666220976.0
2012-06-01,F,0,8292,167000.0,2041556784.0
2012-06-01,F,1,2649,173950.0,609497971.0
2012-06-01,O,0,8,142500.0,1653500.0
2012-06-01,O,1,1,110800.0,110800.0
2012-06-01,S,0,14891,161000.0,2994260614.0
2012-06-01,S,1,1626,174995.0,322803399.0
2012-06-01,T,0,15620,147000.0,3184198592.0
2012-06-01,T,1,2335,173500.0,476454939.0
2012-07-01,D,0,14155,263000.0,4873342622.0
2012-07-01,D,1,885,250000.0,290025851.0
2012-07-01,F,0,9172,174000.0,2333009228.0
2012-07-01,F,1,1602,175000.0,351092052.0
2012-07-01,O,0,12,168500.0,14985496.0
2012-07-01,S,0,15700,167000.0,3313760381.0
2012-07-01,S,1,617,176995.0,123627654.0
2012-07-01,T,0,16626,150000.0,3529520957.0
2012-07-01,T,1,945,180000.0,202247553.0
2012-08-01,D,0,15808,266875.0,5464799671.0
2012-08-01,D,1,1232,250000.0,389632620.0
2012-08-01,F,0,9725,167950.0,2309395249.0
2012-08-01,F,1,1755,178000.0,423664873.0
2012-08-01,O,0,7,70000.0,1231707.0
2012-08-01,S,0,17407,167500.0,3624695337.0
2012-08-01,S,1,829,173000.0,169591817.0
2012-08-01,T,0,17758,152500.0,3721135953.0
2012-08-01,T,1,1106,174950.0,223763640.0
2012-09-01,D,0,12005,263500.0,4136211583.0
2012-09-01,D,1,1260,249995.0,368827069.0
2012-09-01,F,0,8198,170125.0,2011297042.0
2012-09-01,F,1,1977,197000.0,461793552.0
2012-09-01,O,0,13,96000.0,1803079.0
2012-09-01,S,0,13441,166000.0,2787002973.0
2012-09-01,S,1,864,174997.5,177165334.0
2012-09-01,T,0,14330,150000.0,2992673369.0
2012-09-01,T,1,1277,172500.0,254146401.0
2012-10-01,D,0,13920,250000.0,4594782541.0
2012-10-01,D,1,1240,249797.5,369546765.0
2012-10-01,F,0,8931,165000.0,2143808974.0
2012-10-01,F,1,1768,186075.0,427554524.0
2012-10-01,O,0,18,131750.0,3594830.0
2012-10-01,S,0,15459,165000.0,3151139896.0
2012-10-01,S,1,882,175000.0,183679634.0
2012-10-01,T,0,16148,147000.0,3185004629.0
2012-10-01,T,1,1230,179997.0,260308771.0
2012-11-01,D,0,14559,250000.0,4734772741.0
2012-11-01,D,1,1477,249995.0,439153291.0
2012-11-01,F,0,9584,165000.0,2269488786.0
2012-11-01,F,1,1864,178995.0,460031529.0
2012-11-01,O,0,9,195000.0,2577286.0
2012-11-01,S,0,17015,162000.0,3396384780.0
2012-11-01,S,1,981,179950.0,199830860.0
2012-11-01,T,0,17438,145000.0,3349727647.0
2012-11-01,T,1,1400,172997.5,291988694.0
2012-12-01,D,0,11839,250000.0,3854569368.0
2012-12-01,D,1,2165,249995.0,643052940.0
2012-12-01,F,0,8271,164000.0,2015654503.0
2012-12-01,F,1,2374,165000.0,559489565.0
2012-12-01,O,0,24,248000.0,16631287.0
2012-12-01,O,1,1,44950.0,44950.0
2012-12-01,S,0,14085,161000.0,2806007119.0
2012-12-01,S,1,1495,178000.0,300158087.0
2012-12-01,T,0,14800,145000.0,2882464001.0
2012-12-01,T,1,1890,174950.0,389032208.0
2013-01-01,D,0,9641,255000.0,3253875584.0
2013-01-01,D,1,615,262500.0,202489614.0
2013-01-01,F,0,7239,170000.0,1827254213.0
2013-01-01,F,1,1335,193950.0,326688952.0
2013-01-01,O,0,19,381166.0,12062866.0
2013-01-01,O,1,2,39887.0,79774.0
2013-01-01,S,0,11220,165000.0,2324045264.0
2013-01-01,S,1,445,172995.0,94530693.0
2013-01-01,T,0,12309,145000.0,2490360746.0
2013-01-01,T,1,687,179950.0,146340576.0
2013-02-01,D,0,9490,250000.0,3087665716.0
2013-02-01,D,1,920,249950.0,284936596.0
2013-02-01,F,0,7572,162000.0,1770922068.0
2013-02-01,F,1,1346,182150.0,381375218.0
2013-02-01,O,0,7,180000.0,1704277.0
2013-02-01,S,0,11734,160000.0,2306960113.0
2013-02-01,S,1,577,174995.0,115443274.0
2013-02-01,T,0,12870,143000.0,2524258691.0
2013-02-01,T,1,844,180000.0,183267779.0
2013-03-01,D,0,11421,250000.0,3789986980.0
2013-03-01,D,1,1603,250000.0,474170428.0
2013-03-01,F,0,8454,166250.0,2015154534.0
2013-03-01,F,1,2139,193000.0,509940411.0
2013-03-01,O,0,33,168000.0,26762093.0
2013-03-01,O,1,1,363031.0,363031.0
2013-03-01,S,0,13787,160000.0,2704370878.0
2013-03-01,S,1,1110,174995.0,219098703.0
2013-03-01,T,0,14797,140000.0,2868091983.0
2013-03-01,T,1,1596,173997.5,332316777.0
2013-04-01,D,0,10772,250000.0,3620598669.0
2013-04-01,D,1,1167,250000.0,358663397.0
2013-04-01,F,0,8356,165000.0,2123545001.0
2013-04-01,F,1,1782,194375.0,436763526.0
2013-04-01,O,0,37,125000.0,25268288.0
2013-04-01,O,1,3,23352.0,881352.0
2013-04-01,S,0,13075,160000.0,2671833011.0
2013-04-01,S,1,775,180000.0,165554684.0
2013-04-01,T,0,14187,144250.0,2815360381.0
2013-04-01,T,1,1118,179995.0,249840080.0
2013-05-01,D,0,14289,250000.0,4614077737.0
2013-05-01,D,1,1528,249995.0,467232432.0
2013-05-01,F,0,10457,169000.0,2590811415.0
2013-05-01,F,1,1983,201950.0,512787255.0
2013-05-01,O,0,50,237000.0,28620010.0
2013-05-01,S,0,17374,160500.0,3467420288.0
2013-05-01,S,1,1091,179950.0,226356014.0
2013-05-01,T,0,18510,145000.0,3645553869.0
2013-05-01,T,1,1447,179995.0,306284506.0
2013-06-01,D,0,13657,250000.0,4564294819.0
2013-06-01,D,1,2874,250000.0,876336292.0
2013-06-01,F,0,9786,166997.5,2407094639.0
2013-06-01,F,1,2961,190000.0,704507937.0
2013-06-01,O,0,69,280000.0,73297899.0
2013-06-01,O,1,4,309041.5,1395013.0
2013-06-01,S,0,15898,163000.0,3282961544.0
2013-06-01,S,1,2054,175000.0,412942347.0
2013-06-01,T,0,17000,147000.0,3484584865.0
2013-06-01,T,1,2495,178950.0,514726512.0
2013-07-01,D,0,17266,265000.0,5997647755.0
2013-07-01,D,1,1132,250000.0,351181530.0
2013-07-01,F,0,11971,175000.0,3097096261.0
2013-07-01,F,1,1845,212937.0,511924652.0
2013-07-01,O,0,158,243000.0,286723470.0
2013-07-01,O,1,12,105000.0,4067267.0
2013-07-01,S,0,19561,170000.0,4195007245.0
2013-07-01,S,1,875,180000.0,188574805.0
2013-07-01,T,0,20535,154000.0,4489072648.0
2013-07-01,T,1,1015,182995.0,232103373.0
2013-08-01,D,0,18606,270000.0,6517620893.0
2013-08-01,D,1,1655,250000.0,515762580.0
2013-08-01,F,0,12579,174000.0,3146190418.0
2013-08-01,F,1,2084,195000.0,577396857.0
2013-08-01,O,0,245,250000.0,410340744.0
2013-08-01,O,1,17,76356.0,1813356.0
2013-08-01,S,0,20959,170000.0,4539945067.0
2013-08-01,S,1,1123,180495.0,240201945.0
2013-08-01,T,0,21786,155000.0,4680475606.0
2013-08-01,T,1,1414,180897.5,309922252.0
2013-09-01,D,0,15891,270000.0,5535285664.0
2013-09-01,D,1,1798,256497.5,553373224.0
2013-09-01,F,0,11842,175000.0,3136517293.0
2013-09-01,F,1,2206,186972.5,586930232.0
2013-09-01,O,0,492,287646.0,1047076765.0
2013-09-01,O,1,30,95000.0,4092767.0
2013-09-01,S,0,17830,169972.5,3818497454.0
2013-09-01,S,1,1300,181500.0,279098214.0
2013-09-01,T,0,18972,152000.0,4083121098.0
2013-09-01,T,1,1595,184995.0,346199880.0
2013-10-01,D,0,17984,270000.0,6146610619.0
2013-10-01,D,1,1849,255995.0,584574044.0
2013-10-01,F,0,13281,170000.0,3235622991.0
2013-10-01,F,1,2187,192500.0,615097489.0
2013-10-01,O,0,930,276000.0,1958643582.0
2013-10-01,O,1,24,108500.0,13421044.0
2013-10-01,S,0,20393,168000.0,4275595240.0
2013-10-01,S,1,1175,182995.0,252040223.0
2013-10-01,T,0,22260,150000.0,4537924786.0
2013-10-01,T,1,1378,187250.0,310288033.0
2013-11-01,D,0,18999,255000.0,6355074616.0
2013-11-01,D,1,2115,250000.0,670847725.0
2013-11-01,F,0,14428,168000.0,3607197159.0
2013-11-01,F,1,2363,204299.0,669415881.0
2013-11-01,O,0,962,342000.0,2512961248.0
2013-11-01,O,1,21,125000.0,3560596.0
2013-11-01,S,0,22106,165000.0,4560675103.0
2013-11-01,S,1,1475,180000.0,312737379.0
2013-11-01,T,0,24056,147500.0,4813614492.0
2013-11-01,T,1,1694,174950.0,350768180.0
2013-12-01,D,0,17196,261000.0,5769447518.0
2013-12-01,D,1,3170,250000.0,951086113.0
2013-12-01,F,0,13673,168000.0,3419385099.0
2013-12-01,F,1,2967,195925.0,884827914.0
2013-12-01,O,0,1084,362500.0,2995209695.0
2013-12-01,O,1,13,138000.0,3653795.0
2013-12-01,S,0,19946,167000.0,4101922122.0
2013-12-01,S,1,2210,184950.0,460087855.0
2013-12-01,T,0,22200,149000.0,4555747905.0
2013-12-01,T,1,2566,179995.0,543525641.0
2014-01-01,D,0,14790,270000.0,5183600906.0
2014-01-01,D,1,1087,264450.0,351928024.0
2014-01-01,F,0,12496,172000.0,3224008584.0
2014-01-01,F,1,1763,212000.0,512921162.0
2014-01-01,O,0,969,285000.0,2084921894.0
2014-01-01,O,1,16,111925.0,17514963.0
2014-01-01,S,0,17344,165000.0,3679522698.0
2014-01-01,S,1,801,182995.0,174889191.0
2014-01-01,T,0,19887,148000.0,4184994195.0
2014-01-01,T,1,908,179725.0,206053748.0
2014-02-01,D,0,14202,267500.0,4843370266.0
2014-02-01,D,1,1448,270000.0,473139276.0
2014-02-01,F,0,12356,168000.0,3092556643.0
2014-02-01,F,1,1950,205000.0,586386301.0
2014-02-01,O,0,753,290000.0,1228562618.0
2014-02-01,O,1,25,170000.0,7841854.0
2014-02-01,S,0,17072,166583.5,3582671257.0
2014-02-01,S,1,990,179950.0,212075694.0
2014-02-01,T,0,19644,147500.0,4020508215.0
2014-02-01,T,1,1132,178225.0,233499416.0
2014-03-01,D,0,14080,261075.0,4758414204.0
2014-03-01,D,1,2087,262500.0,645962752.0
2014-03-01,F,0,13063,167000.0,3260980906.0
2014-03-01,F,1,2331,205000.0,678124487.0
2014-03-01,O,0,1192,300000.0,2011541844.0
2014-03-01,O,1,21,114000.0,9919746.0
2014-03-01,S,0,16965,162500.0,3465892534.0
2014-03-01,S,1,1559,174995.0,319729569.0
2014-03-01,T,0,20265,145500.0,4141997491.0
2014-03-01,T,1,1637,175995.0,341851381.0
2014-04-01,D,0,15629,270000.0,5465387569.0
2014-04-01,D,1,1819,269000.0,571491291.0
2014-04-01,F,0,13293,172000.0,3431253398.0
2014-04-01,F,1,2262,230000.0,783627874.0
2014-04-01,O,0,923,270000.0,1830768485.0
2014-04-01,O,1,20,274000.0,8547747.0
2014-04-01,S,0,18157,167500.0,3863573711.0
2014-04-01,S,1,1159,189950.0,258296353.0
2014-04-01,T,0,20954,149950.0,4371672840.0
2014-04-01,T,1,1281,187995.0,292384842.0
2014-05-01,D,0,17016,263000.0,5850506732.0
2014-05-01,D,1,2051,264995.0,650952254.0
2014-05-01,F,0,14293,169950.0,3766441745.0
2014-05-01,F,1,2340,235125.5,762442329.0
2014-05-01,O,0,973,290000.0,2058466650.0
2014-05-01,O,1,12,140000.0,2511562.0
2014-05-01,S,0,20158,167000.0,4211389974.0
2014-05-01,S,1,1485,182000.0,326409197.0
2014-05-01,T,0,23152,150000.0,4809847173.0
2014-05-01,T,1,1562,180000.0,343327866.0
2014-06-01,D,0,16997,272500.0,5953488934.0
2014-06-01,D,1,3824,269995.0,1213675826.0
2014-06-01,F,0,14478,172000.0,4039027226.0
2014-06-01,F,1,3314,217500.0,1113331554.0
2014-06-01,O,0,1104,311000.0,1962766534.0
2014-06-01,O,1,29,308400.0,19421503.0
2014-06-01,S,0,19778,170000.0,4238320047.0
2014-06-01,S,1,2572,182950.0,538228664.0
2014-06-01,T,0,22478,152000.0,4718155380.0
2014-06-01,T,1,2715,185000.0,597956116.0
2014-07-01,D,0,20077,284100.0,7495136237.0
2014-07-01,D,1,1644,275000.0,557073666.0
2014-07-01,F,0,15492,175000.0,4152133939.0
2014-07-01,F,1,2545,220950.0,791873647.0
2014-07-01,O,0,1050,350000.0,1708729147.0
2014-07-01,O,1,12,291500.0,11643631.0
2014-07-01,S,0,21878,175000.0,4929379718.0
2014-07-01,S,1,1006,179995.0,216554988.0
2014-07-01,T,0,25426,157500.0,5728751448.0
2014-07-01,T,1,1258,187995.0,304943712.0
2014-08-01,D,0,20908,287500.0,7818148079.0
2014-08-01,D,1,1917,272500.0,636288332.0
2014-08-01,F,0,15690,175000.0,3999370999.0
2014-08-01,F,1,2321,209995.0,669617481.0
2014-08-01,O,0,955,325000.0,2429982860.0
2014-08-01,O,1,13,200000.0,8983700.0
2014-08-01,S,0,23030,177000.0,5207307318.0
2014-08-01,S,1,1222,184850.0,259817684.0
2014-08-01,T,0,25913,160000.0,5855144357.0
2014-08-01,T,1,1369,185000.0,310395313.0
2014-09-01,D,0,17965,287500.0,6667514772.0
2014-09-01,D,1,2114,272247.5,681992790.0
2014-09-01,F,0,14661,180000.0,3873771762.0
2014-09-01,F,1,2420,202725.0,768039934.0
2014-09-01,O,0,987,360000.0,1587050230.0
2014-09-01,O,1,28,225000.0,18680085.0
2014-09-01,S,0,20370,179000.0,4600752376.0
2014-09-01,S,1,1475,180000.0,306531609.0
2014-09-01,T,0,22784,159950.0,5009446878.0
2014-09-01,T,1,1512,185000.0,328613648.0
2014-10-01,D,0,19514,285000.0,7091833395.0
2014-10-01,D,1,2119,270000.0,670941190.0
2014-10-01,F,0,15827,175000.0,4096249455.0
2014-10-01,F,1,2489,215000.0,914010603.0
2014-10-01,O,0,943,293000.0,1536942588.0
2014-10-01,O,1,24,307500.0,11329665.0
2014-10-01,S,0,22727,175000.0,4995800636.0
2014-10-01,S,1,1472,184997.5,316001041.0
2014-10-01,T,0,25681,156000.0,5463227884.0
2014-10-01,T,1,1508,194850.0,383052002.0
2014-11-01,D,0,16506,280000.0,5944937302.0
2014-11-01,D,1,2044,269995.0,639619895.0
2014-11-01,F,0,13377,173000.0,3234178771.0
2014-11-01,F,1,2451,194995.0,687950103.0
2014-11-01,O,0,992,300000.0,1952578007.0
2014-11-01,O,1,20,221925.0,17024031.0
2014-11-01,S,0,18900,175000.0,4164380138.0
2014-11-01,S,1,1448,183950.0,306500597.0
2014-11-01,T,0,21883,155000.0,4558329884.0
2014-11-01,T,1,1473,184995.0,332383291.0
2014-12-01,D,0,16357,280000.0,5886116948.0
2014-12-01,D,1,3714,272000.0,1182840135.0
2014-12-01,F,0,14224,173125.0,3606165639.0
2014-12-01,F,1,2845,196441.0,908921744.0
2014-12-01,O,0,1257,465000.0,2967549174.0
2014-12-01,O,1,32,218046.0,16488075.0
2014-12-01,S,0,19005,173000.0,4138141722.0
2014-12-01,S,1,2430,188000.0,523769525.0
2014-12-01,T,0,22591,155000.0,4727857586.0
2014-12-01,T,1,2387,189995.0,548899130.0
2015-01-01,D,0,12378,285000.0,4572379342.0
2015-01-01,D,1,1301,275000.0,437355448.0
2015-01-01,F,0,11539,177000.0,2982433246.0
2015-01-01,F,1,1572,244950.0,564969149.0
2015-01-01,O,0,1080,325000.0,1883377615.0
2015-01-01,O,1,28,419930.0,41269973.0
2015-01-01,S,0,14797,176500.0,3387155437.0
2015-01-01,S,1,834,178097.5,176161427.0
2015-01-01,T,0,17925,157000.0,3923770246.0
2015-01-01,T,1,829,179950.0,197755940.0
2015-02-01,D,0,12363,284000.0,4426630571.0
2015-02-01,D,1,1484,278200.0,499033312.0
2015-02-01,F,0,11840,172000.0,2910996657.0
2015-02-01,F,1,1865,245000.0,689514610.0
2015-02-01,O,0,1024,350000.0,1620665182.0
2015-02-01,O,1,26,147850.0,6053900.0
2015-02-01,S,0,15011,174000.0,3341953261.0
2015-02-01,S,1,1030,187500.0,223750329.0
2015-02-01,T,0,18005,155000.0,3818197408.0
2015-02-01,T,1,1026,176620.0,220990708.0
2015-03-01,D,0,13710,280000.0,4897381895.0
2015-03-01,D,1,2544,277426.0,809213167.0
2015-03-01,F,0,13004,177000.0,3275168803.0
2015-03-01,F,1,2657,204000.0,793236823.0
2015-03-01,O,0,1730,350000.0,3250100294.0
2015-03-01,O,1,41,128000.0,17760159.0
2015-03-01,S,0,16580,170000.0,3614798508.0
2015-03-01,S,1,1964,179995.0,418739174.0
2015-03-01,T,0,20224,150000.0,4218899978.0
2015-03-01,T,1,1753,177750.0,403285030.0
2015-04-01,D,0,13645,285000.0,4928575162.0
2015-04-01,D,1,2202,282997.0,728161347.0
2015-04-01,F,0,12161,180000.0,3340904777.0
2015-04-01,F,1,2403,237500.0,780986702.0
2015-04-01,O,0,1534,348360.0,2180624694.0
2015-04-01,O,1,40,202500.0,23159281.0
2015-04-01,S,0,15979,172500.0,3553225705.0
2015-04-01,S,1,1365,189950.0,294505389.0
2015-04-01,T,0,19463,155000.0,4167737962.0
2015-04-01,T,1,1527,183500.0,353132587.0
2015-05-01,D,0,15595,281000.0,5536490186.0
2015-05-01,D,1,2664,285000.0,882956646.0
2015-05-01,F,0,13129,177500.0,3337457677.0
2015-05-01,F,1,2887,227950.0,1056799279.0
2015-05-01,O,0,1344,275500.0,1889532606.0
2015-05-01,O,1,37,270000.0,26548967.0
2015-05-01,S,0,18905,172000.0,4100396298.0
2015-05-01,S,1,1736,186997.5,367950729.0
2015-05-01,T,0,22260,154000.0,4645464168.0
2015-05-01,T,1,1667,193096.0,391805829.0
2015-06-01,D,0,17572,290000.0,6460675730.0
2015-06-01,D,1,4820,290000.0,1639541652.0
2015-06-01,F,0,14816,175000.0,3755641140.0
2015-06-01,F,1,3989,245000.0,1310502889.0
2015-06-01,O,0,1594,333600.0,3064310652.0
2015-06-01,O,1,38,280000.0,38772022.0
2015-06-01,S,0,20079,177000.0,4515474570.0
2015-06-01,S,1,2982,189475.0,640129001.0
2015-06-01,T,0,23764,160000.0,5182283743.0
2015-06-01,T,1,2944,190000.0,671359748.0
2015-07-01,D,0,21500,300000.0,8221134145.0
2015-07-01,D,1,2145,285000.0,724241350.0
2015-07-01,F,0,16538,180000.0,4407792183.0
2015-07-01,F,1,3166,259999.0,1199189438.0
2015-07-01,O,0,1819,410000.0,3904673416.0
2015-07-01,O,1,57,129500.0,17874017.0
2015-07-01,S,0,24026,180000.0,5632283401.0
2015-07-01,S,1,1349,190000.0,310764117.0
2015-07-01,T,0,27727,164950.0,6362026663.0
2015-07-01,T,1,1444,194000.0,352689688.0
2015-08-01,D,0,20104,304000.0,7771001994.0
2015-08-01,D,1,2319,290000.0,791332003.0
2015-08-01,F,0,14682,185000.0,3860997300.0
2015-08-01,F,1,2937,250000.0,938757738.0
2015-08-01,O,0,1482,350000.0,2221327013.0
2015-08-01,O,1,27,175000.0,5607397.0
2015-08-01,S,0,21680,184950.0,5101344105.0
2015-08-01,S,1,1473,190000.0,335320831.0
2015-08-01,T,0,24894,168000.0,5859918224.0
2015-08-01,T,1,1381,191000.0,336424928.0
2015-09-01,D,0,18858,305000.0,7321454155.0
2015-09-01,D,1,2780,294950.0,953968998.0
2015-09-01,F,0,15146,189950.0,4134550749.0
2015-09-01,F,1,2972,230000.0,926413551.0
2015-09-01,O,0,1724,384000.0,2606034784.0
2015-09-01,O,1,62,163202.0,23491130.0
2015-09-01,S,0,20698,182275.0,4949230837.0
2015-09-01,S,1,1784,195000.0,407262496.0
2015-09-01,T,0,24018,165000.0,5534155976.0
2015-09-01,T,1,1629,194950.0,387069807.0
2015-10-01,D,0,20918,299995.0,7882334171.0
2015-10-01,D,1,2627,294995.0,896601553.0
2015-10-01,F,0,16404,185000.0,4250769002.0
2015-10-01,F,1,3161,245000.0,1083523694.0
2015-10-01,O,0,1577,350000.0,2328389419.0
2015-10-01,O,1,48,156500.0,16955771.0
2015-10-01,S,0,23505,181000.0,5466728427.0
2015-10-01,S,1,1700,195000.0,380364030.0
2015-10-01,T,0,27241,164500.0,6051871033.0
2015-10-01,T,1,1675,196000.0,422309030.0
2015-11-01,D,0,19012,300000.0,7208252575.0
2015-11-01,D,1,2521,290000.0,856615441.0
2015-11-01,F,0,15073,185000.0,3903889596.0
2015-11-01,F,1,3002,240475.0,1068429347.0
2015-11-01,O,0,1524,300000.0,2345383439.0
2015-11-01,O,1,47,78710.0,11840488.0
2015-11-01,S,0,21322,180000.0,5014156367.0
2015-11-01,S,1,1665,198950.0,369871940.0
2015-11-01,T,0,24259,163500.0,5458973054.0
2015-11-01,T,1,1423,194950.0,339736411.0
2015-12-01,D,0,18363,298000.0,6805134290.0
2015-12-01,D,1,4365,296950.0,1453295648.0
2015-12-01,F,0,15317,184950.0,4108467300.0
2015-12-01,F,1,4200,249950.0,1583258339.0
2015-12-01,O,0,1812,410000.0,4118202017.0
2015-12-01,O,1,123,81290.0,99651434.0
2015-12-01,S,0,20786,180000.0,4843665874.0
