month,county,sales_volume,median_price,vol_prev_year,med_prev_year,yoy_sales_volume,yoy_median_price
1997-12-01,HEREFORDSHIRE,38,76000.0,6,67000.0,5.333333333333333,0.13432835820895522
1997-12-01,HERTFORDSHIRE,2100,89950.0,2290,79000.0,-0.08296943231441048,0.13860759493670885
1997-12-01,ISLE OF ANGLESEY,92,47500.0,79,54000.0,0.16455696202531644,-0.12037037037037036
1997-12-01,ISLE OF WIGHT,324,53625.0,344,52000.0,-0.05813953488372093,0.03125
1997-12-01,ISLES OF SCILLY,5,145000.0,4,125000.0,0.25,0.16
1997-12-01,KENT,2892,65000.0,2725,60000.0,0.06128440366972477,0.08333333333333333
1997-12-01,LANCASHIRE,2090,49500.0,2013,46000.0,0.03825136612021858,0.07608695652173914
1997-12-01,LEICESTER,301,43750.0,262,40250.0,0.14885496183206107,0.08695652173913043
1997-12-01,LEICESTERSHIRE,1058,57950.0,1217,55500.0,-0.1306491372226787,0.044144144144144144
1997-12-01,LINCOLNSHIRE,1283,50000.0,1227,48000.0,0.045639771801140996,0.041666666666666664
1997-12-01,LUTON,307,48000.0,340,45995.0,-0.09705882352941177,0.04359169474942928
1997-12-01,MEDWAY,21,59995.0,5,37775.0,3.2,0.5882197220383851
1997-12-01,MERSEYSIDE,1796,48000.0,1825,46000.0,-0.01589041095890411,0.043478260869565216
1997-12-01,MERTHYR TYDFIL,81,36500.0,58,33975.0,0.39655172413793105,0.07431935246504782
1997-12-01,MIDDLESBROUGH,150,45500.0,141,42000.0,0.06382978723404255,0.08333333333333333
1997-12-01,MILTON KEYNES,518,61975.0,513,58500.0,0.009746588693957114,0.0594017094017094
1997-12-01,MONMOUTHSHIRE,142,64750.0,133,59000.0,0.06766917293233082,0.09745762711864407
1997-12-01,NEATH PORT TALBOT,176,37750.0,157,38000.0,0.12101910828025478,-0.006578947368421052
1997-12-01,NEWPORT,181,46850.0,221,47000.0,-0.18099547511312217,-0.0031914893617021275
1997-12-01,NORFOLK,1585,53250.0,1621,50000.0,-0.022208513263417645,0.065
1997-12-01,NORTH EAST LINCOLNSHIRE,234,38000.0,244,36000.0,-0.040983606557377046,0.05555555555555555
1997-12-01,NORTH LINCOLNSHIRE,262,43000.0,211,42000.0,0.24170616113744076,0.023809523809523808
1997-12-01,NORTH SOMERSET,390,65725.0,443,59050.0,-0.11963882618510158,0.1130397967823878
1997-12-01,NORTH YORKSHIRE,986,61747.5,1047,59950.0,-0.05826170009551098,0.029983319432860717
1997-12-01,NORTHAMPTONSHIRE,1456,58000.0,1409,54950.0,0.0333569907735983,0.055505004549590536
1997-12-01,NORTHUMBERLAND,477,55000.0,459,52000.0,0.0392156862745098,0.057692307692307696
1997-12-01,NOTTINGHAMSHIRE,1472,49500.0,1530,48500.0,-0.03790849673202614,0.020618556701030927
1997-12-01,OXFORDSHIRE,1128,88000.0,1140,77725.0,-0.010526315789473684,0.13219684786104857
1997-12-01,PEMBROKESHIRE,149,45000.0,106,46000.0,0.4056603773584906,-0.021739130434782608
1997-12-01,POOLE,350,73500.0,321,60000.0,0.09034267912772585,0.225
1997-12-01,PORTSMOUTH,413,57000.0,386,51000.0,0.06994818652849741,0.11764705882352941
1997-12-01,POWYS,159,53500.0,138,46250.0,0.15217391304347827,0.15675675675675677
1997-12-01,READING,293,72000.0,298,59500.0,-0.016778523489932886,0.21008403361344538
1997-12-01,REDCAR AND CLEVELAND,169,45000.0,178,42500.0,-0.05056179775280899,0.058823529411764705
1997-12-01,RHONDDA CYNON TAFF,313,36000.0,242,34250.0,0.29338842975206614,0.051094890510948905
1997-12-01,RUTLAND,49,89000.0,64,78000.0,-0.234375,0.14102564102564102
1997-12-01,SHROPSHIRE,730,57375.0,858,56000.0,-0.14918414918414918,0.024553571428571428
1997-12-01,SLOUGH,265,66000.0,224,59972.5,0.18303571428571427,0.10050439784901413
1997-12-01,SOMERSET,995,60000.0,943,56000.0,0.05514316012725345,0.07142857142857142
1997-12-01,SOUTH GLOUCESTERSHIRE,563,60325.0,528,59995.0,0.06628787878787878,0.005500458371530961
1997-12-01,SOUTH YORKSHIRE,1732,43000.0,1702,43500.0,0.01762632197414806,-0.011494252873563218
1997-12-01,SOUTHAMPTON,408,58000.0,384,52000.0,0.0625,0.11538461538461539
1997-12-01,SOUTHEND-ON-SEA,394,56000.0,377,51000.0,0.04509283819628647,0.09803921568627451
1997-12-01,STAFFORDSHIRE,1218,54500.0,1238,55000.0,-0.01615508885298869,-0.00909090909090909
1997-12-01,STOCKTON-ON-TEES,304,48500.0,283,51000.0,0.07420494699646643,-0.049019607843137254
1997-12-01,STOKE-ON-TRENT,356,34725.0,336,36000.0,0.05952380952380952,-0.035416666666666666
1997-12-01,SUFFOLK,1261,59000.0,1351,54500.0,-0.06661732050333087,0.08256880733944955
1997-12-01,SURREY,2252,112500.0,2362,94000.0,-0.04657070279424217,0.19680851063829788
1997-12-01,SWANSEA,317,50000.0,328,46000.0,-0.03353658536585366,0.08695652173913043
1997-12-01,SWINDON,450,60000.0,18,61475.0,24.0,-0.023993493289955266
1997-12-01,THE VALE OF GLAMORGAN,192,60000.0,224,62000.0,-0.14285714285714285,-0.03225806451612903
1997-12-01,THURROCK,305,64200.0,335,54995.0,-0.08955223880597014,0.16737885262296573
1997-12-01,TORBAY,306,54000.0,289,52500.0,0.058823529411764705,0.02857142857142857
1997-12-01,TORFAEN,85,43250.0,87,40300.0,-0.022988505747126436,0.07320099255583126
1997-12-01,TYNE AND WEAR,1493,46500.0,1365,46000.0,0.09377289377289377,0.010869565217391304
1997-12-01,WARRINGTON,385,59950.0,332,57975.0,0.15963855421686746,0.03406640793445451
1997-12-01,WARWICKSHIRE,945,68000.0,889,61000.0,0.06299212598425197,0.11475409836065574
1997-12-01,WEST BERKSHIRE,15,81115.0,4,115250.0,2.75,-0.2961822125813449
1997-12-01,WEST MIDLANDS,3373,51950.0,3174,49725.0,0.06269691241335854,0.04474610356963298
1997-12-01,WEST SUSSEX,1816,79500.0,1833,70000.0,-0.009274413529732678,0.1357142857142857
1997-12-01,WEST YORKSHIRE,3342,49950.0,3293,48000.0,0.014880048587913756,0.040625
1997-12-01,WILTSHIRE,887,73000.0,937,68500.0,-0.05336179295624333,0.06569343065693431
1997-12-01,WINDSOR AND MAIDENHEAD,257,125000.0,285,100000.0,-0.09824561403508772,0.25
1997-12-01,WOKINGHAM,328,117500.0,331,99999.0,-0.00906344410876133,0.17501175011750117
1997-12-01,WORCESTERSHIRE,1017,67000.0,1115,60000.0,-0.08789237668161436,0.11666666666666667
1997-12-01,WREKIN,42,76500.0,4,95475.0,9.5,-0.19874312647289866
1997-12-01,WREXHAM,124,47497.5,122,45750.0,0.01639344262295082,0.03819672131147541
1997-12-01,YORK,316,59950.0,327,57950.0,-0.03363914373088685,0.03451251078515962
1998-01-01,BATH AND NORTH EAST SOMERSET,249,73000.0,249,62000.0,0.0,0.1774193548387097
1998-01-01,BEDFORD,1,180000.0,2,76975.0,-0.5,1.3384215654433258
1998-01-01,BEDFORDSHIRE,566,62250.0,624,55500.0,-0.09294871794871795,0.12162162162162163
1998-01-01,BERKSHIRE,162,89475.0,242,82250.0,-0.3305785123966942,0.0878419452887538
1998-01-01,BLACKBURN WITH DARWEN,142,31000.0,8,30750.0,16.75,0.008130081300813009
1998-01-01,BLACKPOOL,188,42000.0,222,40000.0,-0.15315315315315314,0.05
1998-01-01,BLAENAU GWENT,51,27000.0,52,30000.0,-0.019230769230769232,-0.1
1998-01-01,BOURNEMOUTH,316,64000.0,330,53375.0,-0.04242424242424243,0.1990632318501171
1998-01-01,BRACKNELL FOREST,133,89950.0,173,74950.0,-0.23121387283236994,0.200133422281521
1998-01-01,BRIDGEND,108,48725.0,124,45475.0,-0.12903225806451613,0.07146783947223749
1998-01-01,BRIGHTON AND HOVE,451,63000.0,102,55000.0,3.4215686274509802,0.14545454545454545
1998-01-01,BUCKINGHAMSHIRE,657,96000.0,756,94950.0,-0.13095238095238096,0.011058451816745656
1998-01-01,CAERPHILLY,142,40500.0,155,39950.0,-0.08387096774193549,0.01376720901126408
1998-01-01,CAMBRIDGESHIRE,895,66000.0,1004,59950.0,-0.10856573705179283,0.10091743119266056
1998-01-01,CARDIFF,333,57450.0,394,53850.0,-0.1548223350253807,0.06685236768802229
1998-01-01,CARMARTHENSHIRE,117,44000.0,129,38500.0,-0.09302325581395349,0.14285714285714285
1998-01-01,CENTRAL BEDFORDSHIRE,2,272000.0,3,59950.0,-0.3333333333333333,3.5371142618849043
1998-01-01,CEREDIGION,50,58000.0,66,49000.0,-0.24242424242424243,0.1836734693877551
1998-01-01,CHESHIRE,787,65000.0,838,57500.0,-0.060859188544152745,0.13043478260869565
1998-01-01,CHESHIRE EAST,8,86000.0,8,109250.0,0.0,-0.2128146453089245
1998-01-01,CHESHIRE WEST AND CHESTER,3,68500.0,3,60000.0,0.0,0.14166666666666666
1998-01-01,CITY OF BRISTOL,566,56000.0,612,53000.0,-0.07516339869281045,0.05660377358490566
1998-01-01,CITY OF DERBY,292,42750.0,54,51750.0,4.407407407407407,-0.17391304347826086
1998-01-01,CITY OF KINGSTON UPON HULL,234,34000.0,274,34125.0,-0.145985401459854,-0.003663003663003663
1998-01-01,CITY OF NOTTINGHAM,37,44950.0,3,67000.0,11.333333333333334,-0.3291044776119403
1998-01-01,CITY OF PETERBOROUGH,35,52800.0,2,43500.0,16.5,0.21379310344827587
1998-01-01,CITY OF PLYMOUTH,43,46500.0,9,30450.0,3.7777777777777777,0.5270935960591133
1998-01-01,CONWY,148,50000.0,163,47000.0,-0.09202453987730061,0.06382978723404255
1998-01-01,CORNWALL,783,58500.0,778,54500.0,0.006426735218508998,0.07339449541284404
1998-01-01,COUNTY DURHAM,5,52500.0,3,25000.0,0.6666666666666666,1.1
1998-01-01,CUMBRIA,572,50000.0,627,49950.0,-0.08771929824561403,0.001001001001001001
1998-01-01,DARLINGTON,121,47500.0,118,42000.0,0.025423728813559324,0.13095238095238096
1998-01-01,DENBIGHSHIRE,109,44500.0,90,39475.0,0.2111111111111111,0.1272957568081064
1998-01-01,DERBYSHIRE,848,46500.0,1121,44750.0,-0.24353256021409456,0.03910614525139665
1998-01-01,DEVON,1257,59950.0,1428,56875.0,-0.11974789915966387,0.05406593406593407
1998-01-01,DORSET,575,81950.0,660,72000.0,-0.12878787878787878,0.13819444444444445
1998-01-01,DURHAM,482,41000.0,453,42000.0,0.0640176600441501,-0.023809523809523808
1998-01-01,EAST RIDING OF YORKSHIRE,437,50000.0,421,48000.0,0.03800475059382423,0.041666666666666664
1998-01-01,EAST SUSSEX,836,68250.0,1311,58500.0,-0.36231884057971014,0.16666666666666666
1998-01-01,ESSEX,2003,67000.0,2063,62500.0,-0.029083858458555503,0.072
1998-01-01,FLINTSHIRE,136,57500.0,155,47000.0,-0.12258064516129032,0.22340425531914893
1998-01-01,GLOUCESTERSHIRE,794,63250.0,840,61700.0,-0.05476190476190476,0.025121555915721232
1998-01-01,GREATER LONDON,10063,92000.0,10970,81000.0,-0.08268003646308113,0.13580246913580246
1998-01-01,GREATER MANCHESTER,2595,45000.0,2866,45000.0,-0.09455687369155617,0.0
1998-01-01,GWYNEDD,133,38000.0,120,42000.0,0.10833333333333334,-0.09523809523809523
1998-01-01,HALTON,80,43000.0,86,45747.5,-0.06976744186046512,-0.06005792666265916
1998-01-01,HAMPSHIRE,1766,82000.0,1929,70000.0,-0.0844997407983411,0.17142857142857143
1998-01-01,HARTLEPOOL,90,38475.0,106,36500.0,-0.1509433962264151,0.05410958904109589
1998-01-01,HEREFORD AND WORCESTER,124,60000.0,196,56000.0,-0.3673469387755102,0.07142857142857142
1998-01-01,HEREFORDSHIRE,42,82000.0,6,46750.0,6.0,0.7540106951871658
1998-01-01,HERTFORDSHIRE,1545,86500.0,1746,76052.5,-0.11512027491408934,0.13737220998652247
1998-01-01,ISLE OF ANGLESEY,50,45875.0,64,52000.0,-0.21875,-0.11778846153846154
1998-01-01,ISLE OF WIGHT,213,54950.0,281,49500.0,-0.24199288256227758,0.1101010101010101
1998-01-01,ISLES OF SCILLY,2,121250.0,4,81225.0,-0.5,0.4927670052323792
1998-01-01,KENT,2047,63500.0,2104,58575.0,-0.02709125475285171,0.08408023900981647
1998-01-01,LANCASHIRE,1298,48000.0,1509,45270.0,-0.13982770046388338,0.060304837640821736
1998-01-01,LEICESTER,210,39975.0,259,38000.0,-0.1891891891891892,0.05197368421052632
1998-01-01,LEICESTERSHIRE,755,55950.0,785,53950.0,-0.03821656050955414,0.03707136237256719
1998-01-01,LINCOLNSHIRE,847,49950.0,947,45000.0,-0.10559662090813093,0.11
1998-01-01,LUTON,248,49997.5,270,44000.0,-0.08148148148148149,0.1363068181818182
1998-01-01,MEDWAY,51,49000.0,4,98000.0,11.75,-0.5
1998-01-01,MERSEYSIDE,1208,46500.0,1240,44700.0,-0.025806451612903226,0.040268456375838924
1998-01-01,MERTHYR TYDFIL,29,31950.0,52,35250.0,-0.4423076923076923,-0.09361702127659574
1998-01-01,MIDDLESBROUGH,130,42750.0,170,44000.0,-0.23529411764705882,-0.028409090909090908
1998-01-01,MILTON KEYNES,386,59995.0,376,54000.0,0.026595744680851064,0.11101851851851852
1998-01-01,MONMOUTHSHIRE,86,64750.0,103,62000.0,-0.1650485436893204,0.04435483870967742
1998-01-01,NEATH PORT TALBOT,128,40975.0,87,36300.0,0.47126436781609193,0.12878787878787878
1998-01-01,NEWPORT,134,44250.0,170,42500.0,-0.21176470588235294,0.041176470588235294
1998-01-01,NORFOLK,1125,52500.0,1245,50000.0,-0.0963855421686747,0.05
1998-01-01,NORTH EAST LINCOLNSHIRE,165,37000.0,217,39000.0,-0.23963133640552994,-0.05128205128205128
1998-01-01,NORTH LINCOLNSHIRE,155,43000.0,161,38500.0,-0.037267080745341616,0.11688311688311688
1998-01-01,NORTH SOMERSET,273,66500.0,325,59000.0,-0.16,0.1271186440677966
1998-01-01,NORTH YORKSHIRE,691,63000.0,819,58000.0,-0.1562881562881563,0.08620689655172414
1998-01-01,NORTHAMPTONSHIRE,933,53000.0,960,51500.0,-0.028125,0.02912621359223301
1998-01-01,NORTHUMBERLAND,345,49995.0,359,52500.0,-0.03899721448467967,-0.047714285714285716
1998-01-01,NOTTINGHAMSHIRE,1029,47950.0,1203,46000.0,-0.14463840399002495,0.042391304347826085
1998-01-01,OXFORDSHIRE,859,86000.0,915,73000.0,-0.06120218579234973,0.1780821917808219
1998-01-01,PEMBROKESHIRE,125,56000.0,100,48750.0,0.25,0.14871794871794872
1998-01-01,POOLE,230,74500.0,317,65500.0,-0.2744479495268139,0.13740458015267176
1998-01-01,PORTSMOUTH,275,58000.0,324,49995.0,-0.15123456790123457,0.16011601160116012
1998-01-01,POWYS,110,51250.0,101,52000.0,0.0891089108910891,-0.014423076923076924
1998-01-01,READING,223,69950.0,211,59000.0,0.05687203791469194,0.18559322033898304
1998-01-01,REDCAR AND CLEVELAND,130,43250.0,114,43000.0,0.14035087719298245,0.005813953488372093
1998-01-01,RHONDDA CYNON TAFF,180,35000.0,204,32925.0,-0.11764705882352941,0.0630220197418375
1998-01-01,RUTLAND,42,60750.0,52,81875.0,-0.19230769230769232,-0.2580152671755725
1998-01-01,SHROPSHIRE,435,57000.0,554,53000.0,-0.2148014440433213,0.07547169811320754
1998-01-01,SLOUGH,171,62500.0,183,60000.0,-0.06557377049180328,0.041666666666666664
1998-01-01,SOMERSET,698,59250.0,747,56950.0,-0.06559571619812583,0.04038630377524144
1998-01-01,SOUTH GLOUCESTERSHIRE,325,63995.0,372,57000.0,-0.12634408602150538,0.12271929824561403
1998-01-01,SOUTH YORKSHIRE,1178,42000.0,1208,41000.0,-0.024834437086092714,0.024390243902439025
1998-01-01,SOUTHAMPTON,312,54975.0,329,47950.0,-0.05167173252279635,0.1465067778936392
1998-01-01,SOUTHEND-ON-SEA,286,55747.5,297,53500.0,-0.037037037037037035,0.04200934579439252
1998-01-01,STAFFORDSHIRE,886,54500.0,908,51750.0,-0.024229074889867842,0.05314009661835749
1998-01-01,STOCKTON-ON-TEES,191,47500.0,192,49100.0,-0.005208333333333333,-0.032586558044806514
1998-01-01,STOKE-ON-TRENT,197,34000.0,304,31800.0,-0.3519736842105263,0.06918238993710692
1998-01-01,SUFFOLK,954,54950.0,966,53125.0,-0.012422360248447204,0.034352941176470586
1998-01-01,SURREY,1483,110000.0,1863,96000.0,-0.20397208803005903,0.14583333333333334
1998-01-01,SWANSEA,235,48000.0,249,43500.0,-0.05622489959839357,0.10344827586206896
1998-01-01,SWINDON,250,54250.0,25,59950.0,9.0,-0.0950792326939116
1998-01-01,THE VALE OF GLAMORGAN,148,59725.0,165,57500.0,-0.10303030303030303,0.03869565217391304
1998-01-01,THURROCK,197,57360.0,165,49995.0,0.19393939393939394,0.1473147314731473
1998-01-01,TORBAY,234,55500.0,242,53750.0,-0.03305785123966942,0.03255813953488372
1998-01-01,TORFAEN,51,44000.0,90,38750.0,-0.43333333333333335,0.13548387096774195
1998-01-01,TYNE AND WEAR,1067,47000.0,1079,43000.0,-0.011121408711770158,0.09302325581395349
1998-01-01,WARRINGTON,239,55000.0,254,55250.0,-0.05905511811023622,-0.004524886877828055
1998-01-01,WARWICKSHIRE,593,66000.0,692,59995.0,-0.1430635838150289,0.10009167430619219
1998-01-01,WEST BERKSHIRE,27,110000.0,6,86475.0,3.5,0.27204394333622434
1998-01-01,WEST MIDLANDS,2358,50000.0,2719,47500.0,-0.1327694005148952,0.05263157894736842
1998-01-01,WEST SUSSEX,1194,77500.0,1331,68500.0,-0.10293012772351616,0.13138686131386862
1998-01-01,WEST YORKSHIRE,2168,48000.0,2386,46000.0,-0.09136630343671416,0.043478260869565216
1998-01-01,WILTSHIRE,620,72000.0,692,65750.0,-0.10404624277456648,0.09505703422053231
1998-01-01,WINDSOR AND MAIDENHEAD,186,125000.0,241,108000.0,-0.22821576763485477,0.1574074074074074
1998-01-01,WOKINGHAM,197,105000.0,225,90000.0,-0.12444444444444444,0.16666666666666666
1998-01-01,WORCESTERSHIRE,659,64500.0,817,64000.0,-0.193390452876377,0.0078125
1998-01-01,WREKIN,46,46250.0,2,78500.0,22.0,-0.410828025477707
1998-01-01,WREXHAM,70,43725.0,96,46775.0,-0.2708333333333333,-0.06520577231427044
1998-01-01,YORK,220,59500.0,296,55500.0,-0.25675675675675674,0.07207207207207207
1998-02-01,BATH AND NORTH EAST SOMERSET,196,78975.0,250,64750.0,-0.216,0.21969111969111968
1998-02-01,BEDFORD,4,41000.0,2,89500.0,1.0,-0.5418994413407822
1998-02-01,BEDFORDSHIRE,586,67500.0,618,59972.5,-0.05177993527508091,0.12551586143649174
1998-02-01,BERKSHIRE,144,94950.0,214,78725.0,-0.32710280373831774,0.20609717370593839
1998-02-01,BLACKBURN WITH DARWEN,153,32000.0,8,50000.0,18.125,-0.36
1998-02-01,BLACKPOOL,186,39000.0,219,39600.0,-0.1506849315068493,-0.015151515151515152
1998-02-01,BLAENAU GWENT,46,27000.0,41,27000.0,0.12195121951219512,0.0
1998-02-01,BOURNEMOUTH,321,60000.0,322,55875.0,-0.003105590062111801,0.0738255033557047
1998-02-01,BRACKNELL FOREST,102,106000.0,196,76800.0,-0.47959183673469385,0.3802083333333333
1998-02-01,BRIDGEND,131,49000.0,128,42997.5,0.0234375,0.1396011396011396
1998-02-01,BRIGHTON AND HOVE,517,61495.0,193,60000.0,1.6787564766839378,0.024916666666666667
1998-02-01,BUCKINGHAMSHIRE,668,95000.0,764,84950.0,-0.1256544502617801,0.11830488522660389
1998-02-01,CAERPHILLY,186,45500.0,200,44250.0,-0.07,0.02824858757062147
1998-02-01,CAMBRIDGESHIRE,931,60000.0,1143,59000.0,-0.18547681539807523,0.01694915254237288
1998-02-01,CARDIFF,410,59000.0,369,54000.0,0.1111111111111111,0.09259259259259259
1998-02-01,CARMARTHENSHIRE,153,40000.0,154,37997.5,-0.006493506493506494,0.05270083558128824
1998-02-01,CENTRAL BEDFORDSHIRE,1,39000.0,1,177000.0,0.0,-0.7796610169491526
1998-02-01,CEREDIGION,55,49000.0,49,48000.0,0.12244897959183673,0.020833333333333332
1998-02-01,CHESHIRE,810,64000.0,798,63625.0,0.015037593984962405,0.005893909626719057
1998-02-01,CHESHIRE EAST,4,51000.0,5,85000.0,-0.2,-0.4
1998-02-01,CHESHIRE WEST AND CHESTER,1,72250.0,1,480000.0,0.0,-0.8494791666666667
1998-02-01,CITY OF BRISTOL,525,57000.0,525,51500.0,0.0,0.10679611650485436
1998-02-01,CITY OF DERBY,265,43000.0,111,49950.0,1.3873873873873874,-0.13913913913913914
1998-02-01,CITY OF KINGSTON UPON HULL,236,33375.0,261,33000.0,-0.09578544061302682,0.011363636363636364
1998-02-01,CITY OF NOTTINGHAM,106,47650.0,3,28000.0,34.333333333333336,0.7017857142857142
1998-02-01,CITY OF PETERBOROUGH,65,47500.0,5,56000.0,12.0,-0.15178571428571427
1998-02-01,CITY OF PLYMOUTH,97,58500.0,1,79000.0,96.0,-0.25949367088607594
1998-02-01,CONWY,143,51000.0,139,48950.0,0.02877697841726619,0.04187946884576098
1998-02-01,CORNWALL,725,55700.0,768,52873.5,-0.055989583333333336,0.05345778130821678
1998-02-01,COUNTY DURHAM,6,35000.0,3,18000.0,1.0,0.9444444444444444
1998-02-01,CUMBRIA,562,50000.0,582,46500.0,-0.03436426116838488,0.07526881720430108
1998-02-01,DARLINGTON,119,52500.0,107,56000.0,0.11214953271028037,-0.0625
1998-02-01,DENBIGHSHIRE,120,44000.0,120,40725.0,0.0,0.08041743400859423
1998-02-01,DERBYSHIRE,866,47950.0,1021,45500.0,-0.15181194906953965,0.05384615384615385
1998-02-01,DEVON,1273,59000.0,1413,55000.0,-0.09907997169143666,0.07272727272727272
1998-02-01,DORSET,597,76000.0,663,70000.0,-0.09954751131221719,0.08571428571428572
1998-02-01,DURHAM,490,41000.0,479,39000.0,0.022964509394572025,0.05128205128205128
1998-02-01,EAST RIDING OF YORKSHIRE,394,50000.0,416,52500.0,-0.052884615384615384,-0.047619047619047616
1998-02-01,EAST SUSSEX,845,69000.0,1187,59950.0,-0.2881213142375737,0.15095913261050875
1998-02-01,ESSEX,2076,68000.0,2117,65000.0,-0.019367028814359942,0.046153846153846156
1998-02-01,FLINTSHIRE,161,52250.0,197,48500.0,-0.18274111675126903,0.07731958762886598
1998-02-01,GLOUCESTERSHIRE,861,63500.0,850,57000.0,0.012941176470588235,0.11403508771929824
1998-02-01,GREATER LONDON,9623,88500.0,10705,80000.0,-0.10107426436244746,0.10625
1998-02-01,GREATER MANCHESTER,2782,46000.0,2896,45000.0,-0.0393646408839779,0.022222222222222223
1998-02-01,GWYNEDD,124,44000.0,117,49000.0,0.05982905982905983,-0.10204081632653061
1998-02-01,HALTON,91,43500.0,56,48750.0,0.625,-0.1076923076923077
1998-02-01,HAMPSHIRE,1832,79000.0,2060,72000.0,-0.11067961165048544,0.09722222222222222
1998-02-01,HARTLEPOOL,101,40000.0,87,36000.0,0.16091954022988506,0.1111111111111111
1998-02-01,HEREFORD AND WORCESTER,84,59850.0,226,57250.0,-0.6283185840707964,0.045414847161572056
1998-02-01,HEREFORDSHIRE,93,71500.0,8,66750.0,10.625,0.07116104868913857
1998-02-01,HERTFORDSHIRE,1563,88500.0,1582,75500.0,-0.012010113780025285,0.17218543046357615
1998-02-01,ISLE OF ANGLESEY,77,41500.0,85,48000.0,-0.09411764705882353,-0.13541666666666666
1998-02-01,ISLE OF WIGHT,242,55000.0,230,47000.0,0.05217391304347826,0.1702127659574468
1998-02-01,ISLES OF SCILLY,2,197500.0,2,107250.0,0.0,0.8414918414918415
1998-02-01,KENT,1941,64995.0,2116,59999.5,-0.08270321361058601,0.08325902715855965
1998-02-01,LANCASHIRE,1452,47125.0,1617,45000.0,-0.10204081632653061,0.04722222222222222
1998-02-01,LEICESTER,273,41500.0,216,38000.0,0.2638888888888889,0.09210526315789473
1998-02-01,LEICESTERSHIRE,729,57000.0,794,52997.5,-0.0818639798488665,0.0755224303033162
1998-02-01,LINCOLNSHIRE,970,49000.0,924,47997.5,0.049783549783549784,0.020886504505442993
1998-02-01,LUTON,247,48950.0,322,45000.0,-0.2329192546583851,0.08777777777777777
1998-02-01,MEDWAY,110,60000.0,5,85495.0,21.0,-0.29820457336686357
1998-02-01,MERSEYSIDE,1371,44950.0,1358,45000.0,0.009572901325478646,-0.0011111111111111111
1998-02-01,MERTHYR TYDFIL,42,37250.0,42,32500.0,0.0,0.14615384615384616
1998-02-01,MIDDLESBROUGH,88,43088.5,118,44000.0,-0.2542372881355932,-0.02071590909090909
